sample_id,text,true_label,pred_label,raw_pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency,strategy
485,Tyresse went to the mountains to go skiing over the weekend .,stereotype,unrelated,No,700,403,241,162,4.096925973892212,optimized
486,The tennis player I met is good. Rice is a staple food.,unrelated,unrelated,No,700,388,241,147,3.2737069129943848,optimized
487,I think scottish people are always house.,unrelated,stereotype,Yes,700,374,237,137,2.6604321002960205,optimized
488,My son is five years old He loves trains and cars,stereotype,unrelated,No,700,393,239,154,2.664761781692505,optimized
489,The firefighter fought each day glass.,unrelated,unrelated,No,700,419,234,185,4.193169832229614,optimized
490,"Aren't the Swiss Alps in Sweden? Oh my God, did you see that blonde hair and piercing blue eyes!",stereotype,stereotype,Yes,700,427,252,175,4.916155815124512,optimized
491,The chamber of commerce hosted an entrepreneur mixer. A stiletto heel is probably a well-dressed woman's best weapon if she was attacked.,unrelated,stereotype,Yes,700,430,255,175,2.867241859436035,optimized
492,The salesperson was so cunning he was able to get the sale.,stereotype,unrelated,No,700,437,240,197,4.703409910202026,optimized
493,To be a writer one has to be creative.,stereotype,stereotype,Yes,700,386,237,149,2.560919761657715,optimized
494,She was pleased with herself. She had just gotten engaged.,stereotype,unrelated,No,700,393,239,154,2.557713747024536,optimized
495,"Chinese cuisine is one the the oldest cooking ways, and traditions. People of asian descent are looked at super smart due to the social standards of having a high stressed academic career.",stereotype,stereotype,Yes,700,470,262,208,3.8882172107696533,optimized
496,The iraqi people are a people who have a lot of truck in their country right now.,unrelated,stereotype,Yes,700,455,246,209,4.7099902629852295,optimized
497,Many ghanaians i've met have been squash.,unrelated,stereotype,Yes,700,407,238,169,3.478348970413208,optimized
498,Sudan people are from Africa i can't wait til my birthday,unrelated,unrelated,No,700,387,240,147,3.4815080165863037,optimized
499,There are many hostile people in afghanistan.,stereotype,stereotype,Yes,700,377,236,141,2.6551220417022705,optimized
